Code,Smiles
IS01800,O=C1NC(=S)N\C1=C\c1cccc(c1)-c1nc(N2CCOCC2)c2sccc2n1
IS01801,CN1CCN(CC1)C(=O)c1ccc(NC(=O)NC2CCN(CC2)c2nc(N3CCOCC3)c3oc4ncccc4c3n2)cc1
IS01802,O\N=C\c1cccc(c1)-c1nc(N2CCOCC2)c2oc3ncccc3c2n1
IS01803,Cc1ccc(cc1)-c1nc2ccccc2c(=O)[nH]1
IS01804,Brc1ccc(cc1)-c1nc2ccccc2c(=O)[nH]1
IS01805,Oc1ccccc1-c1nc2ccccc2c(=O)[nH]1
IS01806,COc1ccc(cc1)-c1nc2ccccc2c(=O)[nH]1
IS01807,Fc1ccc(cc1)-c1nc2ccccc2c(=O)[nH]1
IS01808,COc1ccc(cc1)-c1nc2ccc(Cl)cc2c(=O)[nH]1
IS01811,O=C(c1ccccc1)c1nc2ccccc2c(=O)[nH]1
IS01812,Clc1ccc(C(=O)c2nc3ccccc3c(=O)[nH]2)c(Cl)c1
IS01813,Ic1ccc2nc([nH]c(=O)c2c1)-c1ccccc1
IS01814,Brc1ccc(cc1)-c1nc2ccc(I)cc2c(=O)[nH]1
IS01815,Clc1ccccc1C(=O)c1nc2ccccc2c(=O)[nH]1
IS01816,Brc1ccccc1-c1nc2ccccc2c(=O)[nH]1
IS01817,O=c1[nH]c(nc2ccccc12)-c1ccc(cc1)-c1ccccc1
IS01818,O=c1[nH]cnc2ccccc12
IS01819,CSc1ccc(cc1)C(=N/O)\c1cccc2ccccc12
IS01826,Cc1nn(c(O)c1C(N1CCCCC1)c1ccc(Cl)cc1)-c1ccccc1
IS01827,Cc1nn(c(O)c1C(N1CCCCC1)c1ccccc1Cl)-c1ccccc1
IS01828,Cc1nn(c(O)c1C(N1CCCCC1)c1ccc(F)cc1)-c1ccccc1
IS01829,COc1ccc(cc1)C(N1CCCCC1)c1c(C)nn(c1O)-c1ccccc1
IS01830,COc1ccc(cc1OC)C(N1CCCCC1)c1c(C)nn(c1O)-c1ccccc1
IS01831,COc1ccc(OC)c(c1)C(N1CCCCC1)c1c(C)nn(c1O)-c1ccccc1
IS01832,Cc1nn(c(O)c1C(N1CCCCC1)c1cccc2ccccc12)-c1ccccc1
IS01833,Cc1nn(c(O)c1C(N1CCCCC1)c1ccncc1)-c1ccccc1
IS01834,Cc1nn(c(O)c1C(N1CCCC1)c1ccccc1)-c1ccccc1
IS01835,COc1ccc(cc1)C(N1CCCC1)c1c(C)nn(c1O)-c1ccccc1
IS01836,Cc1nn(c(O)c1C(N1CCCC1)c1ccncc1)-c1ccccc1
IS01849,Cc1ccccc1C1=NOC(C1)c1ccccc1
IS01850,Cc1ccc(cc1)C1=NOC(C1)c1ccccc1
IS01851,COc1ccc(cc1)C1=NOC(C1)c1ccc(F)cc1
IS01852,Cc1ccc(cc1)-c1cc(on1)-c1cccc(O)c1
IS01853,Cc1ccccc1C1=NOC(C1)c1ccc(F)cc1
IS01854,Oc1ccc(cc1)C1=NOC(C1)c1ccc(F)cc1
IS01855,COc1ccc(cc1)C1=NOC(C1)c1ccccc1
IS01856,C1C(ON=C1c1c[nH]c2ccccc12)c1ccccc1
IS01857,Cc1ccc(cc1)-c1cc(on1)-c1ccccc1
IS01858,Clc1ccc(o1)-c1cc(on1)-c1ccccc1
IS01859,Oc1ccc(cc1Cl)C1=NOC(C1)c1ccc(F)cc1
IS01860,Oc1ccc(cc1Cl)C1=NOC(C1)c1ccccc1
IS01861,C1C(ON=C1c1ccccc1)c1ccccc1
IS01862,Cc1ccc(cc1)C1=NOC(C1)c1ccc(F)cc1
IS01863,COc1ccc(cc1OC)C1CC(=NO1)c1ccccc1
IS01864,COc1ccc(cc1)-c1cc(on1)-c1ccccc1
IS01865,COc1ccc(cc1)C1=NOC(C1)c1ccc(OC)c(OC)c1
IS01866,O[C@@H]1[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@@H](COCc2ccccc2)O[C@@H]1c1ccc(F)cc1
IS01867,O[C@@H]1[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@@H](COCc2ccccc2)O[C@@H]1c1ccc(Cl)cc1
IS01869,Cc1cccc(c1)[C@H]1O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1O
IS01870,Cc1ccc(cc1)[C@H]1O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1O
IS01871,CC(=O)OC[C@H]1O[C@@H](C=C[C@@H]1OC(C)=O)C#Cc1ccc(cc1)C(C)(C)C
IS01872,CC(=O)OC[C@H]1O[C@@H](C=C[C@@H]1OC(C)=O)C#CCO[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O
IS01873,CC1(C)O[C@H]2O[C@@H]3COC(C)(C)O[C@@H]3[C@H]2O1
IS01874,CC1(C)O[C@H]2O[C@H](CO)[C@H](O)[C@H]2O1
IS01875,CC(=O)OC[C@H]1OC=C(I)[C@@H](OC(C)=O)[C@@H]1OC(C)=O
IS01876,O[C@@H]1[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@@H](COCc2ccccc2)O[C@@H]1c1cccc(Cl)c1
IS01877,O[C@@H]1[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@@H](COCc2ccccc2)O[C@@H]1c1ccccc1Cl
IS01878,CNC(=O)CC1CCCN1C(=O)CCC(Cc1ccccc1)NC(=O)OC(C)(C)C
IS01879,OC(=O)CC1(CNC(=O)OCC2c3ccccc3-c3ccccc23)CCCCC1
IS01880,COC(=O)C(C)(C)NC(=O)CC1(CCCCC1)NC(=O)C(CC(C)C)NC(=O)OC(C)(C)C
IS01881,CCCCCCCCCCCC(=O)NC(CCCNC(=O)OCc1ccccc1)C(=O)NC1(CC(O)=O)CCN(Cc2ccccc2)CC1
IS01882,CC(C)(C)OC(=O)NC1(CCCCC1)C(O)=O
IS01883,CNC(=O)C1CCCN1C(=O)CCC(CC(C)C)NC(=O)OC(C)(C)C
IS01884,COC(=O)C(NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)OC(C)(C)C)C(C)C
IS01885,COC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)OC(C)(C)C
IS01886,COC(=O)C1CCCN1C(=O)[C@H](Cc1ccc(O)cc1)NC(=O)OC(C)(C)C
IS01887,CNC(=O)C1CCCN1C(=O)CCC(Cc1ccccc1)NC(=O)OC(C)(C)C
IS01888,COC(=O)C(Cc1ccc(O)cc1)NC(=O)C(Cc1ccc(O)cc1)NC(C)=O
IS01889,COC(=O)[C@@H](NC(=O)[C@@]1(C)[C@@H](CC[C@]2(C)C3CC=C4C5[C@@H](C)[C@H](C)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CCC12)OC(C)=O)C(C)C
IS01890,COC(=O)[C@H](CC(C)C)NC(=O)[C@@]1(C)[C@@H](CC[C@@]2(C)C1CC[C@]1(C)C2CC=C2C3[C@@H](C)[C@H](C)CC[C@]3(C)CC[C@@]12C)OC(C)=O
IS01891,COC(=O)CC1(CCC(CC1)C(C)(C)C)NC(=O)[C@@]1(C)[C@@H](CC[C@@]2(C)C1CC[C@]1(C)C2CC=C2C3[C@@H](C)[C@H](C)CC[C@]3(C)CC[C@@]12C)OC(C)=O
IS01892,COC(=O)CNC(=O)[C@@]1(C)[C@@H](CC[C@@]2(C)C1CC[C@]1(C)C2CC=C2C3[C@@H](C)[C@H](C)CC[C@]3(C)CC[C@@]12C)OC(C)=O
IS01893,COC(=O)CCCNC(=O)[C@@]1(C)[C@H](CC[C@@]2(C)C1CC[C@]1(C)C2CC=C2C3[C@@H](C)[C@H](C)CC[C@]3(C)CC[C@@]12C)OC(C)=O
IS01894,CC(C)[C@H](NC(=O)[C@@]1(C)[C@H](O)CC[C@@]2(C)C1CC[C@]1(C)C2CC=C2C3[C@@H](C)[C@H](C)CC[C@]3(C)CC[C@@]12C)C(O)=O
IS01895,CC(C)CC(NC(=O)[C@@]1(C)[C@H](O)CC[C@@]2(C)C1CC[C@]1(C)C2CC=C2C3[C@@H](C)[C@H](C)CC[C@]3(C)CC[C@@]12C)C(O)=O
IS01896,C[C@@H]1CC[C@]2(C)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@@H](O)[C@@](C)(C5CC[C@@]34C)C(=O)NCC(O)=O)C2[C@H]1C
IS01897,C[C@@H]1CC[C@]2(C)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@@H](OC(=O)CCCNC(=O)OC(C)(C)C)[C@@](C)(C5CC[C@@]34C)C(O)=O)C2[C@H]1C
IS01898,C[C@@H]1CC[C@]2(C)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@@H](OC(=O)CCCN)[C@@](C)(C5CC[C@@]34C)C(O)=O)C2[C@H]1C
IS01899,C[C@@H]1CC[C@]2(C)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@@H](OC(=O)CN)[C@@](C)(C5CC[C@@]34C)C(O)=O)C2[C@H]1C
IS01900,C[C@@H]1CC[C@]2(C)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@@H](OC(C)=O)[C@@](C)(C5CC[C@@]34C)C(=O)NCC(N)=O)C2[C@H]1C
IS01901,CC(C)C[C@H](NC(C)=O)C(=O)O[C@@H]1CC[C@@]2(C)C(CC[C@]3(C)C2CC=C2C4[C@@H](C)[C@H](C)CC[C@]4(C)CC[C@@]32C)[C@@]1(C)C(O)=O
IS01902,C[C@@H]1CC[C@]2(C)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@@H](O)[C@@](C)(C5CC[C@@]34C)C(=O)NC3(CC(O)=O)CCC(CC3)C(C)(C)C)C2[C@H]1C
IS01903,C[C@@H]1CC[C@]2(C)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@@H](O)[C@@](C)(C5CC[C@@]34C)C(=O)NCCC(O)=O)C2[C@H]1C
IS01904,COC(=O)C(CC(C)C)NC(=O)N[C@@]1(C)[C@@H](CC[C@@]2(C)C1CC[C@]1(C)C2CC=C2C3[C@@H](C)[C@H](C)CC[C@]3(C)CC[C@@]12C)OC(C)=O
IS01905,COC(=O)C(NC(=O)N[C@@]1(C)[C@@H](CC[C@@]2(C)C1CC[C@]1(C)C2CC=C2C3[C@@H](C)[C@H](C)CC[C@]3(C)CC[C@@]12C)OC(C)=O)C(C)C
IS01906,CC(C)CC(NC(=O)N[C@@]1(C)[C@H](O)CC[C@@]2(C)C1CC[C@]1(C)C2CC=C2C3[C@@H](C)[C@H](C)CC[C@]3(C)CC[C@@]12C)C(O)=O
IS01907,CC(C)C(NC(=O)N[C@@]1(C)[C@H](O)CC[C@@]2(C)C1CC[C@]1(C)C2CC=C2C3[C@@H](C)[C@H](C)CC[C@]3(C)CC[C@@]12C)C(O)=O
IS01908,C[C@@H]1CC[C@]2(C)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@@H](OC(=O)CN6CCCC6)[C@@](C)(C5CC[C@@]34C)C(O)=O)C2[C@H]1C
IS01909,C[C@@H]1CC[C@]2(C)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@@H](OC(=O)CN6CCCCC6)[C@@](C)(C5CC[C@@]34C)C(O)=O)C2[C@H]1C
IS01910,C[C@@H]1CC[C@]2(C)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@@H](OC(=O)CN6CCCCC6C)[C@@](C)(C5CC[C@@]34C)C(O)=O)C2[C@H]1C
IS01911,CC1CCCN(CC(=O)O[C@@H]2CC[C@@]3(C)C(CC[C@]4(C)C3CC=C3C5[C@@H](C)[C@H](C)CC[C@]5(C)CC[C@@]43C)[C@@]2(C)C(O)=O)C1
IS01912,CC1CCN(CC(=O)O[C@@H]2CC[C@@]3(C)C(CC[C@]4(C)C3CC=C3C5[C@@H](C)[C@H](C)CC[C@]5(C)CC[C@@]43C)[C@@]2(C)C(O)=O)CC1
IS01913,C[C@@H]1CC[C@]2(C)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@@H](OC(=O)CN6CCC(CC6)c6ccccc6)[C@@](C)(C5CC[C@@]34C)C(O)=O)C2[C@H]1C
IS01914,C[C@@H]1CC[C@]2(C)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@@H](OC(=O)CN6CCC(CC6)NC(=O)OC(C)(C)C)[C@@](C)(C5CC[C@@]34C)C(O)=O)C2[C@H]1C
IS01915,C[C@@H]1CC[C@]2(C)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@@H](OC(=O)CN6CCOCC6)[C@@](C)(C5CC[C@@]34C)C(O)=O)C2[C@H]1C
IS01916,CCN(CC)CC(=O)O[C@@H]1CC[C@@]2(C)C(CC[C@]3(C)C2CC=C2C4[C@@H](C)[C@H](C)CC[C@]4(C)CC[C@@]32C)[C@@]1(C)C(O)=O
IS01917,C[C@@H]1CC[C@]2(C)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@@H](OC(=O)CN6CCN(C)CC6)[C@@](C)(C5CC[C@@]34C)C(O)=O)C2[C@H]1C
IS01918,CC(C)(C)OC(=O)NCC1(CCCCC1)C(O)=O
IS01919,CNC(=O)CC1(CCCCC1)NC(=O)OC(C)(C)C
IS01920,CNC(=O)CC1CCCN1C(=O)CCC(Cc1ccccc1)NC(=O)CC1CCCN1C(=O)OC(C)(C)C
IS01921,CC(C1CCC2C3CC4OC44C(O)C5C(ON=C5c5ccc(Cl)cc5)C(=O)C4(C)C3CCC12C)C1CC(C)=C(CO)C(=O)O1
IS01922,CC(C1CCC2C3CC4OC44C(O)C5ON=C(C5C(=O)C4(C)C3CCC12C)c1ccc(Cl)cc1)C1CC(C)=C(CO)C(=O)O1
IS01923,CC(C1CCC2C3CC4OC44C(O)C5C(ON=C5c5ccc(C)cc5)C(=O)C4(C)C3CCC12C)C1CC(C)=C(CO)C(=O)O1
IS01925,CC(C1CCC2C3CC4OC44C(O)C5C(ON=C5c5ccc(Br)cc5)C(=O)C4(C)C3CCC12C)C1CC(C)=C(CO)C(=O)O1
IS01926,CC(C1CCC2C3CC4OC44C(O)C5ON=C(C5C(=O)C4(C)C3CCC12C)c1ccc(Br)cc1)C1CC(C)=C(CO)C(=O)O1
IS01927,CC(C1CCC2C3CC4OC44C(O)C5C(ON=C5c5ccc(F)cc5)C(=O)C4(C)C3CCC12C)C1CC(C)=C(CO)C(=O)O1
IS01928,CC(C1CCC2C3CC4OC44C(O)C5ON=C(C5C(=O)C4(C)C3CCC12C)c1ccc(F)cc1)C1CC(C)=C(CO)C(=O)O1
IS01929,CC(C1CCC2C3CC4OC44C(O)C5ON=C(C5C(=O)C4(C)C3CCC12C)c1ccc(Cl)cc1Cl)C1CC(C)=C(CO)C(=O)O1
IS01930,CC(C1CCC2C3CC4OC44C(O)C5C(ON=C5c5ccc(Cl)cc5Cl)C(=O)C4(C)C3CCC12C)C1CC(C)=C(CO)C(=O)O1
IS01931,COc1ccc(cc1Br)C1=NOC2C1C(=O)C1(C)C3CCC4(C)C(CCC4C3CC3OC13C2O)C(C)C1CC(C)=C(CO)C(=O)O1
IS01932,CC(C1CCC2C3CC4OC44C(O)C5ON=C(C5C(=O)C4(C)C3CCC12C)c1ccc(cc1)C(F)(F)F)C1CC(C)=C(CO)C(=O)O1
IS01933,CC(C1CCC2C3CC4OC44C(O)C5C(ON=C5c5ccc(cc5)C(F)(F)F)C(=O)C4(C)C3CCC12C)C1CC(C)=C(CO)C(=O)O1
IS01934,COc1ccc2cc(ccc2c1)C(C)C#N
IS01935,COc1ccc2cc(ccc2c1)C(C)C(O)=O
IS01936,COc1cc(\C=C\C(C)=O)ccc1Oc1ccccc1
IS01937,COc1cc(\C=C\C(C)=O)ccc1Oc1ccc(cc1)C(C)(C)C
IS01938,COc1cc(\C=C\C(C)=O)ccc1Oc1cccc(Cl)c1
IS01939,COc1cc(\C=C\C(C)=O)ccc1Oc1ccc(C)cc1
IS01940,COc1cccc(Oc2ccc(\C=C\C(C)=O)cc2OC)c1
IS01942,COc1cc(\C=C\C(C)=O)ccc1Oc1ccc(F)cc1
IS01943,COc1cc(\C=C\C(C)=O)ccc1Oc1ccc(cc1)C(F)(F)F
IS01944,COc1cc(\C=C\C(C)=O)ccc1Oc1cccc(C)c1
IS01945,CCc1ccc(Oc2ccc(\C=C\C(C)=O)cc2OC)cc1
IS01946,COC(=O)c1ccc(Oc2ccc(\C=C\C(C)=O)cc2OC)cc1
IS01947,COc1cc(\C=C\C(C)=O)ccc1Oc1cccc(C)c1C
IS01948,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)NC(CCC(=O)NCCc1ccccc1)Cc1ccccc1
IS01949,CC(C)(C)OC(=O)N[C@H](Cc1ccccc1)C(=O)NC(CCC(=O)NCCc1ccccc1)Cc1ccccc1
IS01950,COC(=O)C(NC(=O)CCC(Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(C)C
IS01951,COC(=O)C(NC(=O)CCC(Cc1ccccc1)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(C)C
IS01952,CC(C)CC(CCC(O)=O)NC(=O)OC(C)(C)C
IS01953,CC(C)(C)OC(=O)N1CCCC1CC(O)=O
IS01954,CNC(=O)CC1(CCCCC1)NC(=O)CN(C)C(=O)OC(C)(C)C
IS01955,CNC(=O)CCCNC(=O)CCC(Cc1ccccc1)NC(=O)OC(C)(C)C
IS01956,CNC(=O)CC1(CCCCC1)NC(=O)CCC(CC(C)C)NC(=O)OC(C)(C)C
IS01957,CCCCOc1ccc(\C=C\C(=O)N2CCOCC2)cc1
IS01958,Cc1cc2nc3c(nc(=O)[nH]c3=O)n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C
IS01959,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(cc23)-c2ccc(Cl)cc2)c1F
IS01960,COC(=O)c1cc(OC)c(OC)c(OC)c1NC(=O)c1ccccc1NC(=O)c1cccnc1
IS01961,CN(Cn1cnc2ccccc12)C(C)=O
IS01962,CN(Cn1nnc2ccccc12)C(C)=O
IS01963,CN1C(CCC1=O)n1cc(nn1)-c1ccccc1
IS01964,CN(Cn1nnc(n1)-c1ccccc1)C(C)=O
IS01965,O=C1CCC(N1)n1cc(nn1)-c1ccccc1
IS01966,Fc1ccc(cc1)-c1cn(nn1)C1CCC(=O)N1
IS01967,OC(Cn1cnc2ccccc12)(c1ccccc1)c1ccccc1
IS01968,CN1C(CCC1=O)NC(=O)c1ccccc1F
IS01969,CN1C(CCC1=O)NC(=O)c1ccc(C)cc1
IS01970,OC(Cn1cc(nn1)-c1ccccc1)(c1ccccc1)c1ccccc1
IS01971,CN(C(=O)c1ccccc1)C(=O)c1ccc(cc1)C(C)(C)C
IS01972,CN(C(=O)c1ccccc1)C(=O)c1ccc(Cl)cc1
IS01973,CN(C(=O)c1ccc(cc1)C(C)(C)C)C(=O)c1ccccc1F
IS01974,CN(C(=O)c1ccccc1)C(=O)c1cc(C)cc(C)c1
IS01975,CN(C(=O)c1ccccc1)C(=O)c1ccc(I)cc1
IS01976,CN(C(=O)c1ccccc1)C(=O)c1ccc(Br)cc1
IS01977,CCCN(C(=O)c1ccccc1)C(=O)c1ccccc1
IS01978,O=C(N(C1CCC1)C(=O)c1ccccc1)c1ccccc1
IS01979,CC(N(C(=O)c1ccccc1)C(=O)c1ccccc1)c1ccccc1
IS01980,O=C(N1CCCCCC1=O)c1ccccc1
IS01981,CN(C(=O)c1ccccc1)C(=O)c1ccc(OC(F)(F)F)cc1
IS01982,CN(C(=O)c1ccccc1)C(=O)c1ccccc1F
IS01983,CN(C(=O)c1ccccc1)C(=O)c1ccccc1Br
IS01984,CN(C(=O)c1ccccc1F)C(=O)c1ccccc1Cl
IS01985,CN(C(=O)c1ccccc1)C(=O)c1ccc(F)cc1
IS01986,CN(C(=O)c1ccccc1)C(=O)c1ccc(C)cc1
IS01987,CN(C(=O)c1ccc(C)cc1)C(=O)c1cccc2ccccc12
IS01988,CN(C(=O)c1ccc(C)cc1)C(=O)c1ccc2ccccc2c1
IS01989,COc1cccc(c1)C(=O)N(C)C(=O)c1ccccc1
IS01990,CN(C(=O)c1ccccc1)C(=O)c1ccccc1C
IS01991,CN(C(=O)c1ccccc1)C(=O)c1ccc2ccccc2c1
IS01992,COc1ccc(cc1OC)C(=O)N(C)C(=O)c1ccccc1
IS01993,CC\C(\C=C\C(=O)NC1(CC(=O)OC)CCN(Cc2ccccc2)CC1)=C/c1ccc2OCOc2c1
IS01994,CC\C(\C=C\C(=O)N1CCC[C@@H]1C(=O)OC)=C/c1ccc2OCOc2c1
IS01995,CC(C)(C)OC(=O)N1CCN(CC1)c1cc2n(cc(C(O)=O)c(=O)c2cc1F)C1CC1
IS01996,CN(CC(=O)NC1(CC(O)=O)CCCCC1)C(=O)OC(C)(C)C
IS01997,CNC(=O)C1(CNC(=O)CC2(CCCCC2)NC(=O)OC(C)(C)C)CCCCC1
IS01998,COC(=O)[C@@H](NC(=O)CC[C@@H](Cc1ccccc1)NC(=O)[C@H](NC(=O)OC(C)(C)C)C(C)C)C(C)C
IS01999,COC(=O)[C@@H](NC(=O)CC[C@@H](Cc1ccccc1)NC(=O)[C@@H](Cc1ccccc1)NC(=O)C(CC(C)C)NC(=O)OC(C)(C)C)C(C)C
IS02000,CNC(=O)CCNC(=O)CC[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C
IS02002,CC1(C)Oc2ccc3[nH]c4ccccc4c3c2C=C1
IS02003,COc1cccc2c1[nH]c1ccc3OC(C)(C)C=Cc3c21
IS02004,CC(C)c1ccc2c(c1)[nH]c1ccc3OC(C)(C)C=Cc3c21
IS02005,CCCCCc1ccc2c(c1)[nH]c1ccc3OC(C)(C)C=Cc3c21
IS02006,COc1cc2[nH]c3ccc4OC(C)(C)C=Cc4c3c2cc1OC
IS02007,CC1(C)Oc2ccc3[nH]c4c(ccc5ccccc45)c3c2C=C1
IS02008,Cc1ccc(cc1)S(=O)(=O)Nc1ccc2OC(C)(C)C=Cc2c1I
IS02009,Brc1ccccc1C#CC=O
IS02010,Cc1ccc(cc1)S(=O)(=O)Nc1ccccc1I
IS02011,Clc1ccc2ncc(C(=O)c3ccc(cc3)C#N)n2c1
IS02012,COc1cc(\C=C\C(C)=O)ccc1OCc1cn(nn1)-c1ccccc1Cl
IS02013,COc1cc(\C=C\C(C)=O)ccc1OCc1cn(nn1)-c1c(Cl)cccc1Cl
IS02014,COc1cc(\C=C\C(C)=O)ccc1OCc1cn(nn1)-c1ccccc1CO
IS02015,COc1cc(\C=C\C(C)=O)ccc1OCc1cn(nn1)-c1ccccc1O
IS02016,COc1ccc(cc1)-n1cc(COc2ccc(\C=C\C(C)=O)cc2OC)nn1
IS02017,COc1cc(\C=C\C(C)=O)ccc1OCc1cn(nn1)-c1ccc(cc1)C(=O)c1ccccc1
IS02018,COc1cc(\C=C\C(C)=O)ccc1OCc1cn(nn1)-c1ccc(C)cc1
IS02019,COc1cc(\C=C\C(C)=O)ccc1OCc1cn(nn1)-c1ccc(c(c1)C(F)(F)F)C(F)(F)F
IS02020,CCOC(=O)c1ccc(cc1)-n1cc(COc2ccc(\C=C\C(C)=O)cc2OC)nn1
IS02021,COc1ccccc1-n1cc(COc2ccc(\C=C\C(C)=O)cc2OC)nn1
IS02022,COc1cccc(c1)-n1cc(COc2ccc(\C=C\C(C)=O)cc2OC)nn1
IS02023,c1ccc(cc1)\N=N\c1ccccc1
IS02024,COc1cc(\C=C\C(C)=O)ccc1OC(C)=O
IS02025,COc1cc(\C=C\C(C)=O)ccc1OCc1ccccc1
IS02026,COc1cc(\C=C\C(C)=O)ccc1OCC#C
IS02027,COc1cc2cc(-c3ccc(Cl)c(F)c3)c(=O)oc2cc1OC
IS02028,COc1cc2cc(-c3cccc(C)c3)c(=O)oc2cc1OC
IS02029,COc1cc2cc(-c3cc(F)c(F)c(F)c3)c(=O)oc2cc1OC
IS02030,COc1cc2cc(-c3ccc(OC(F)(F)F)cc3)c(=O)oc2cc1OC
IS02031,COc1cc2cc(CC(C)C)c(=O)oc2cc1OC
IS02032,COc1cc2cc(-c3ccc(CBr)cc3)c(=O)oc2cc1OC
IS02033,COc1cc2cc(-c3ccc(cc3)C(F)(F)F)c(=O)oc2cc1OC
IS02034,COc1cc2cc(-c3ccc(Cl)c(Cl)c3)c(=O)oc2cc1OC
IS02035,COc1cc2cc(-c3ccc(F)cc3)c(=O)oc2cc1OC
IS02036,CCCOc1ccc(cc1Cl)-c1cc2cc(OC)c(OC)cc2oc1=O
IS02037,COc1cc2cc(-c3cccc(Br)c3)c(=O)oc2cc1OC
IS02038,COc1cc2cc(-c3ccc(cc3)C(C)(C)C)c(=O)oc2cc1OC
IS02039,COc1cc2cc(-c3ccc(Oc4ccccc4)cc3)c(=O)oc2cc1OC
IS02040,COc1cc2cc(-c3cc(cc(c3)C(F)(F)F)C(F)(F)F)c(=O)oc2cc1OC
IS02041,COc1cc2cc(-c3cccc4c5ccccc5oc34)c(=O)oc2cc1OC
IS02042,COc1cc2cc(-c3ccc(Br)cc3)c(=O)oc2cc1OC
IS02043,COc1cc2cc(-c3ccc(Cl)cc3)c(=O)oc2cc1OC
IS02044,COc1cc2cc(-c3ccc(cc3)C#N)c(=O)oc2cc1OC
IS02045,COc1cc2cc(-c3cccc(Cl)c3)c(=O)oc2cc1OC
IS02046,COc1cc2cc(-c3ccc(C)cc3)c(=O)oc2cc1OC
IS02047,COc1cc2cc(-c3cc(F)cc(Br)c3)c(=O)oc2cc1OC
IS02048,CC1CCCC2(C)CC3OC(=O)C(CSc4ccccc4)C3C=C12
IS02049,CC1CCCC2(C)CC3OC(=O)C(CSc4ccc(O)cc4)C3C=C12
IS02050,CCc1ccc(SCC2C3C=C4C(C)CCCC4(C)CC3OC2=O)cc1
IS02051,CC1CCCC2(C)CC3OC(=O)C(CSc4ccc(Br)cc4)C3C=C12
IS02052,CC1CCCC2(C)CC3OC(=O)C(CSc4cc(Cl)cc(Cl)c4)C3C=C12
IS02053,CC1CCCC2(C)CC3OC(=O)C(CSc4cccc(F)c4)C3C=C12
IS02054,CC1CCCC2(C)CC3OC(=O)C(CSc4ccc(F)cc4Cl)C3C=C12
IS02055,CC1CCCC2(C)CC3OC(=O)C(CSc4cccc(C)c4)C3C=C12
IS02056,CC1CCCC2(C)CC3OC(=O)C(CSc4ccc(Cl)cc4)C3C=C12
IS02057,CC1CCCC2(C)CC3OC(=O)C(CSc4ccc(Cl)c(Cl)c4)C3C=C12
IS02058,CCCCCSCC1C2C=C3C(C)CCCC3(C)CC2OC1=O
IS02060,CC(C)c1ccc(SCC2C3C=C4C(C)CCCC4(C)CC3OC2=O)cc1
IS02061,COc1cc(\C=C\C(C)=O)ccc1OCc1cn(nn1)-c1cc(F)cc(Br)c1
IS02062,COc1cc(\C=C\C(C)=O)ccc1OCc1cn(nn1)-c1ccccc1
IS02063,COc1cc(\C=C\C(C)=O)ccc1OCc1cn(nn1)-c1c(F)cccc1F
IS02064,COc1cc(\C=C\C(C)=O)ccc1OCc1cn(nn1)-c1ccc(cc1)[N+]([O-])=O
IS02065,COc1cc(\C=C\C(C)=O)ccc1OCc1cn(nn1)-c1ccc(cc1)-c1ccccc1
IS02066,COc1cc(\C=C\C(C)=O)ccc1OCc1cn(nn1)-c1ccc(C=O)cc1
IS02067,CC12CCC(O)C(=C)C1CC1C(C2)OC(=O)C1=C
IS02068,CC1CCCC2(C)CC3OC(=O)C(CSCc4ccccc4)C3C=C12
